trial_id,variety_id,location,region,year,soil_type,rainfall_mm,rainfall_deficit,temperature_avg_c,heat_stress_days,soil_moisture_pct,water_holding_capacity,soil_organic_matter,ndvi,canopy_temperature_c,biomass_index,flowering_days,plant_height_cm,maturity_group,genetic_drought_score,root_depth_score,stay_green_score,yield_t_ha,drought_stress_label,drought_tolerance_score,recommended_action,moisture_stress_index,heat_risk_index,vegetation_health_index,yield_stability_score,drought_pressure_score,trait_resilience_score
TRIAL_02468,V004,Central Field 3,Central,2023,Clay Loam,549.8,143.3,29.6,6,18.9,26.3,3.01,0.855,27.6,91.5,73.9,248.2,Early,72.5,79.3,75.8,10.78,Moderate Stress,51.90006710510845,Monitor,0.43058176055323444,0.2848484848484849,0.8484772727272727,74.23804660711714,28.672391346107673,75.705
TRIAL_02469,V005,Central Field 3,Central,2023,Clay Loam,596.1,97.0,29.6,7,15.2,27.4,2.66,0.844,28.9,87.1,74.9,246.3,Medium,75.0,69.2,81.1,10.18,Moderate Stress,47.881202878565325,Do not prioritize,0.45323305959756044,0.3126262626262627,0.8206454545454545,72.42372517168515,31.515429961832503,74.495
TRIAL_02470,V005,Central Field 3,Central,2023,Clay Loam,635.0,58.1,29.3,6,23.3,26.3,2.96,0.827,27.9,91.6,74.2,260.0,Medium,75.0,69.2,81.1,9.86,Moderate Stress,51.44157764290014,Monitor,0.322815540508092,0.27121212121212124,0.8255045454545454,75.1535528262018,23.902002353167173,74.495
TRIAL_02471,V006,Central Field 3,Central,2023,Clay Loam,573.1,120.0,29.7,4,17.1,26.0,3.0,0.847,30.3,100.6,76.5,260.0,Late,70.5,66.4,79.1,8.81,Moderate Stress,44.23569571807568,Do not prioritize,0.44115430053306437,0.2338383838383838,0.8003227272727272,70.3532321711569,30.457188834233207,71.215
TRIAL_02472,V006,Central Field 3,Central,2023,Clay Loam,439.9,253.2,28.9,3,12.9,26.8,2.79,0.811,29.7,89.7,77.8,250.5,Late,70.5,66.4,79.1,9.19,Moderate Stress,39.046215428156614,Do not prioritize,0.5739155741247659,0.16969696969696962,0.7864681818181818,67.35164306295923,34.72505364946728,71.215
TRIAL_02473,V007,Central Field 3,Central,2023,Clay Loam,524.6,168.5,30.0,1,21.0,27.7,2.86,0.889,27.7,96.9,71.5,260.0,Early,68.6,66.5,72.3,11.18,Moderate Stress,55.521774557126605,Monitor,0.41710416366517794,0.16414141414141414,0.8689863636363635,71.21707581760552,24.53822271846836,68.78999999999999
TRIAL_02474,V007,Central Field 3,Central,2023,Clay Loam,543.4,149.7,29.8,6,21.9,26.8,2.86,0.829,28.5,91.4,75.4,250.3,Early,68.6,66.5,72.3,9.64,Moderate Stress,45.23023559773867,Do not prioritize,0.3942699899149979,0.29393939393939394,0.8172590909090909,70.38057747442731,28.19134868037404,68.78999999999999
TRIAL_02475,V008,Central Field 3,Central,2023,Clay Loam,483.0,210.1,30.5,4,18.0,27.3,3.02,0.934,27.7,90.4,74.8,239.6,Late,75.3,77.9,90.3,9.6,Moderate Stress,46.0285849209221,Do not prioritize,0.48107765451664025,0.2702020202020202,0.8982363636363637,76.81235600057629,29.393544958299323,79.96000000000001
TRIAL_02476,V008,Central Field 3,Central,2023,Clay Loam,555.8,137.3,29.9,7,24.4,26.9,2.92,0.898,27.5,91.1,77.7,247.6,Late,75.3,77.9,90.3,11.26,Moderate Stress,50.83198493507859,Monitor,0.35379071219324787,0.3262626262626262,0.8780181818181818,78.85264030158959,25.607147705261806,79.96000000000001
TRIAL_02477,V009,Central Field 3,Central,2023,Clay Loam,515.9,177.2,28.7,2,17.1,26.9,2.85,0.832,28.7,98.6,72.4,253.4,Early,67.9,63.0,72.2,10.75,Moderate Stress,44.94506119136558,Do not prioritize,0.4741178504538251,0.1328282828282828,0.8160272727272726,67.91132480910534,27.9260103411292,67.26
TRIAL_02478,V009,Central Field 3,Central,2023,Clay Loam,563.4,129.7,29.9,6,16.3,26.5,2.87,0.834,28.6,88.2,73.2,228.6,Early,67.9,63.0,72.2,9.96,Moderate Stress,45.08698648679147,Do not prioritize,0.4574109398261538,0.2984848484848484,0.8189181818181818,68.31773574893148,31.178470647155276,67.26
TRIAL_02479,V010,Central Field 3,Central,2023,Clay Loam,506.8,186.3,29.0,1,20.1,27.3,2.74,0.786,28.7,93.6,73.7,260.0,Medium,71.1,66.0,65.3,9.44,Moderate Stress,49.60996368584444,Do not prioritize,0.4393620515775824,0.11868686868686869,0.7861272727272728,68.19169078663018,26.69846403816293,67.865
TRIAL_02480,V010,Central Field 3,Central,2023,Clay Loam,516.5,176.6,30.0,4,21.7,27.9,2.85,0.871,29.9,94.9,73.1,259.5,Medium,71.1,66.0,65.3,9.52,Moderate Stress,43.349970232983296,Do not prioritize,0.4124387456178264,0.24747474747474746,0.8222863636363638,69.63413417855257,28.717326525385158,67.865
TRIAL_02481,V011,Central Field 3,Central,2023,Clay Loam,510.1,183.0,29.9,3,15.0,26.4,3.01,0.876,26.3,91.5,78.6,260.0,Late,77.9,81.2,73.3,10.55,Moderate Stress,56.82420080564965,Monitor,0.5054603083129232,0.2151515151515151,0.8828090909090909,74.80877110646882,29.984501752869424,77.905
TRIAL_02482,V011,Central Field 3,Central,2023,Clay Loam,495.0,198.1,29.9,2,16.9,27.0,2.74,0.869,27.4,91.9,77.7,260.0,Late,77.9,81.2,73.3,10.04,Moderate Stress,49.30215016311542,Do not prioritize,0.4888288911300005,0.1873737373737373,0.8607590909090909,74.59014945012726,28.646643535193455,77.905
TRIAL_02483,V012,Central Field 3,Central,2023,Clay Loam,577.3,115.8,28.7,7,22.4,27.8,2.94,0.91,27.4,95.1,72.5,260.0,Early,72.9,74.2,79.0,11.57,Moderate Stress,51.971643661141925,Monitor,0.3680672333477405,0.2717171717171717,0.8874090909090909,76.00788260577247,24.705954793577614,74.88
TRIAL_02484,V012,Central Field 3,Central,2023,Clay Loam,514.5,178.6,29.4,5,16.3,28.4,2.83,0.878,28.8,90.1,72.6,260.0,Early,72.9,74.2,79.0,10.37,Moderate Stress,46.20461788056722,Do not prioritize,0.4855913172933775,0.2479797979797979,0.8443363636363636,72.58058274504154,30.73824708483979,74.88
TRIAL_02485,V013,Central Field 3,Central,2023,Clay Loam,472.0,221.1,29.8,5,14.0,27.5,2.95,0.859,28.2,91.7,73.9,252.1,Medium,77.4,77.8,79.5,9.48,Moderate Stress,43.16977341445278,Do not prioritize,0.5407501320655045,0.2661616161616162,0.8415318181818181,73.15904281323537,33.317082061273815,78.065
TRIAL_02486,V013,Central Field 3,Central,2023,Clay Loam,450.1,243.0,30.4,3,17.0,26.1,3.04,0.816,29.7,88.4,73.7,244.2,Medium,77.4,77.8,79.5,9.85,Moderate Stress,43.59145183645016,Do not prioritize,0.5133707919127888,0.2378787878787878,0.7897181818181818,72.41128870719878,33.630083904473764,78.065
TRIAL_02487,V014,Central Field 3,Central,2023,Clay Loam,514.2,178.9,30.2,2,17.3,25.2,2.85,0.768,28.2,87.2,74.2,240.0,Medium,60.3,58.4,57.1,9.66,Moderate Stress,45.49555934884912,Do not prioritize,0.4724308697113768,0.20101010101010097,0.7823818181818182,62.47017806031793,29.978927376550196,58.835
TRIAL_02488,V014,Central Field 3,Central,2023,Clay Loam,528.7,164.4,29.6,3,17.0,26.7,2.78,0.797,29.8,89.3,71.6,254.8,Medium,60.3,58.4,57.1,9.48,Moderate Stress,44.563555700266605,Do not prioritize,0.46807472506363157,0.2015151515151516,0.7757772727272727,62.3921873169092,31.074812844313637,58.835
TRIAL_02489,V015,Central Field 3,Central,2023,Clay Loam,580.2,112.9,29.7,2,21.7,26.3,3.05,0.885,27.5,94.3,75.2,255.6,Medium,69.8,78.8,63.7,11.86,Moderate Stress,61.423213659198375,Monitor,0.37572933775152473,0.17828282828282827,0.8695681818181819,73.50836779042405,23.08989090588932,71.425
TRIAL_02490,V015,Central Field 3,Central,2023,Clay Loam,487.8,205.3,29.7,1,17.9,27.4,3.06,0.875,30.8,96.3,74.9,260.0,Medium,69.8,78.8,63.7,11.01,Moderate Stress,49.07053229037367,Do not prioritize,0.47964481582865104,0.15050505050505047,0.8105681818181818,69.95505822888151,30.221642974915557,71.425
TRIAL_02491,V016,Central Field 3,Central,2023,Clay Loam,625.1,68.0,30.6,2,19.9,26.9,2.94,0.859,30.3,96.4,73.0,260.0,Medium,58.5,56.5,59.7,9.12,Moderate Stress,50.96186000524224,Monitor,0.37385410363540317,0.21919191919191924,0.8081227272727273,64.68098610911012,26.882518357676837,58.099999999999994
TRIAL_02492,V016,Central Field 3,Central,2023,Clay Loam,539.4,153.7,30.0,3,21.0,26.9,2.83,0.87,30.0,90.9,72.1,250.8,Medium,58.5,56.5,59.7,8.98,Moderate Stress,41.75419756669793,Do not prioritize,0.4085751332661,0.21969696969696967,0.8200454545454545,64.28463369831437,27.971162382255887,58.099999999999994
TRIAL_02493,V017,Central Field 3,Central,2023,Clay Loam,532.8,160.3,30.0,4,18.4,26.9,2.82,0.901,29.1,93.7,75.4,260.0,Medium,77.7,82.4,75.2,11.42,Moderate Stress,53.1633918949876,Monitor,0.44704528646208525,0.24747474747474746,0.8545136363636363,75.7179351798492,28.96747800623395,78.72
TRIAL_02494,V017,Central Field 3,Central,2023,Clay Loam,565.2,127.9,29.8,5,24.8,26.7,2.98,0.932,26.5,102.7,75.2,260.0,Medium,77.7,82.4,75.2,12.35,Moderate Stress,55.904087334449315,Monitor,0.34304029198482444,0.2661616161616162,0.9160272727272727,79.33587597848533,23.110853543357507,78.72
TRIAL_02495,V018,Central Field 3,Central,2023,Clay Loam,572.9,120.2,28.3,3,17.5,26.8,2.87,0.83,28.6,97.0,70.8,260.0,Early,78.9,77.7,69.9,10.26,Moderate Stress,54.63760135434339,Monitor,0.4359362243672862,0.14242424242424245,0.8163181818181817,73.61573005810882,26.370593299991086,76.23
TRIAL_02496,V018,Central Field 3,Central,2023,Clay Loam,555.5,137.6,29.5,3,20.8,27.9,2.63,0.896,28.2,100.0,71.6,260.0,Early,78.9,77.7,69.9,10.27,Moderate Stress,57.652482657537846,Monitor,0.4019635979445805,0.19696969696969696,0.8655818181818182,75.52677349565387,24.786890046034262,76.23
TRIAL_02497,V019,Central Field 3,Central,2023,Clay Loam,542.1,151.0,29.6,3,22.9,27.4,2.94,0.87,30.6,96.8,74.5,260.0,Medium,64.6,67.6,65.6,10.15,Moderate Stress,46.577482113129605,Do not prioritize,0.38168582817077273,0.2015151515151516,0.8105,68.87378343658455,26.94945534127785,65.9
TRIAL_02498,V019,Central Field 3,Central,2023,Clay Loam,506.2,186.9,29.3,1,19.4,27.5,2.94,0.857,28.9,82.1,72.9,246.6,Medium,64.6,67.6,65.6,9.48,Moderate Stress,43.41547805759744,Do not prioritize,0.44904115641358117,0.13232323232323234,0.8290954545454545,67.99156323536475,26.624218560977674,65.9
TRIAL_02499,V020,Central Field 3,Central,2023,Clay Loam,554.0,139.1,29.6,5,16.2,25.2,2.83,0.799,28.7,84.9,75.3,241.7,Medium,68.6,69.5,73.0,8.6,Moderate Stress,41.92204156706341,Do not prioritize,0.46416136003457714,0.2570707070707071,0.7945772727272729,69.08945461749029,31.07902887832365,70.015
TRIAL_02500,V020,Central Field 3,Central,2023,Clay Loam,618.1,75.0,30.4,8,18.3,27.9,2.92,0.765,28.4,84.9,74.5,246.4,Medium,68.6,69.5,73.0,9.76,Moderate Stress,47.31765862876979,Do not prioritize,0.39922143783316516,0.3767676767676767,0.77725,69.9550712433367,31.33772805025578,70.015
TRIAL_02501,V021,Central Field 3,Central,2023,Clay Loam,538.2,154.9,29.2,5,17.6,27.4,3.01,0.88,29.6,95.6,71.3,253.8,Early,75.7,71.7,73.1,9.04,Moderate Stress,45.4132659011525,Do not prioritize,0.45460000960476393,0.23888888888888887,0.8329090909090909,72.238227080632,29.94350836872232,73.65
TRIAL_02502,V021,Central Field 3,Central,2023,Clay Loam,626.2,66.9,28.6,1,19.5,28.6,2.86,0.901,27.4,92.7,71.3,252.4,Early,75.7,71.7,73.1,11.07,Moderate Stress,62.12669577567094,Monitor,0.3785535225471834,0.10050505050505057,0.8815590909090909,74.97540682178362,21.032534777249516,73.65
TRIAL_02503,V022,Central Field 3,Central,2023,Clay Loam,581.2,111.9,29.0,1,22.3,27.8,2.56,0.86,27.0,94.0,75.8,253.2,Medium,62.4,65.4,59.1,10.65,Moderate Stress,58.1668350295653,Monitor,0.36715305191374925,0.11868686868686869,0.8612727272727273,68.6325071435432,21.589059053290434,62.625
TRIAL_02504,V022,Central Field 3,Central,2023,Clay Loam,616.3,76.8,27.8,1,16.8,27.8,2.65,0.832,28.3,90.4,71.5,252.1,Medium,62.4,65.4,59.1,9.89,Moderate Stress,55.20997837442732,Monitor,0.4202587523411612,0.06414141414141417,0.822390909090909,66.59834768044949,23.356607780316182,62.625
TRIAL_02505,V023,Central Field 3,Central,2023,Clay Loam,541.2,151.9,31.2,6,16.9,26.7,2.98,0.877,29.6,90.5,75.2,260.0,Medium,75.8,78.5,80.5,9.27,Moderate Stress,46.70068127097835,Do not prioritize,0.46220448542477066,0.35757575757575755,0.8309590909090909,74.38588756423187,33.29788149779434,77.92
TRIAL_02506,V023,Central Field 3,Central,2023,Clay Loam,439.1,254.0,30.1,3,22.6,25.9,2.78,0.901,27.9,100.1,74.1,260.0,Medium,75.8,78.5,80.5,10.33,Moderate Stress,49.55908057347185,Do not prioritize,0.44504326946165296,0.2242424242424243,0.8736045454545455,75.79524824713057,27.118007731834986,77.92
TRIAL_02507,V024,Central Field 3,Central,2023,Clay Loam,495.5,197.6,31.1,3,19.0,26.1,3.04,0.81,29.5,92.5,72.6,260.0,Early,68.6,68.1,56.8,9.38,Moderate Stress,46.40401877379908,Do not prioritize,0.4605407482111127,0.26969696969696977,0.789,66.52543503577775,31.92390076906717,65.475
TRIAL_02508,V024,Central Field 3,Central,2023,Clay Loam,523.9,169.2,28.4,0,16.4,28.0,2.71,0.851,28.5,96.9,70.6,260.0,Early,68.6,68.1,56.8,9.5,Moderate Stress,51.38662613206849,Monitor,0.47884089708495414,0.06363636363636357,0.8315590909090909,67.22340933102818,25.90946374544631,65.475
TRIAL_02509,V025,Central Field 3,Central,2023,Clay Loam,470.4,222.7,30.9,5,15.3,26.4,2.97,0.789,30.1,80.8,74.9,243.9,Medium,61.4,55.4,64.2,8.85,Moderate Stress,37.186208057024075,Do not prioritize,0.524338856072612,0.3161616161616161,0.7658045454545455,61.6583365149114,36.91428892730795,60.0
TRIAL_02510,V025,Central Field 3,Central,2023,Clay Loam,546.4,146.7,28.5,1,20.6,26.5,2.75,0.87,28.4,93.5,75.2,260.0,Medium,61.4,55.4,64.2,10.14,Moderate Stress,50.24280932810016,Monitor,0.4098744657350045,0.09595959595959595,0.8454999999999999,65.94001068529991,23.221912285636527,60.0
TRIAL_02511,V026,Central Field 3,Central,2023,Clay Loam,562.1,131.0,29.9,7,21.6,25.5,2.85,0.881,29.4,97.4,74.3,260.0,Medium,69.0,76.8,66.5,10.52,Moderate Stress,43.60406702265099,Do not prioritize,0.3874934447485953,0.3262626262626262,0.836740909090909,72.27640383230083,28.87877067025244,71.105
TRIAL_02512,V026,Central Field 3,Central,2023,Clay Loam,485.7,207.4,30.1,6,15.9,26.2,2.81,0.899,27.5,87.0,74.7,260.0,Medium,69.0,76.8,66.5,9.93,Moderate Stress,46.92637163720457,Do not prioritize,0.5075216827546463,0.3075757575757576,0.8786681818181818,70.92402089036163,32.042869663353024,71.105
TRIAL_02513,V027,Central Field 3,Central,2023,Clay Loam,493.2,199.9,29.0,1,17.1,26.9,2.98,0.783,28.4,85.9,77.1,246.9,Late,64.5,63.3,57.9,10.14,Moderate Stress,47.90403917679881,Do not prioritize,0.4871995389713298,0.11868686868686869,0.78895,64.31625922057341,28.574722399452984,62.43
TRIAL_02514,V027,Central Field 3,Central,2023,Clay Loam,464.6,228.5,30.0,4,14.8,27.0,3.03,0.784,29.6,78.3,78.0,234.6,Late,64.5,63.3,57.9,9.08,Moderate Stress,39.676345325705306,Do not prioritize,0.5343479805983768,0.24747474747474746,0.7705090909090909,62.912267660759746,35.18681352808136,62.43
TRIAL_02515,V028,Central Field 3,Central,2023,Clay Loam,571.7,121.4,29.8,3,23.2,26.0,2.89,0.929,29.1,98.7,75.4,260.0,Medium,78.7,68.4,81.8,11.38,Moderate Stress,55.44460681958385,Monitor,0.3606277673726168,0.21060606060606063,0.8727136363636363,76.33378556163858,23.736972475490703,75.87
TRIAL_02516,V028,Central Field 3,Central,2023,Clay Loam,562.2,130.9,30.0,4,20.3,26.8,2.93,0.851,28.8,93.6,73.1,260.0,Medium,78.7,68.4,81.8,9.68,Moderate Stress,48.09613122454174,Do not prioritize,0.40476914949815107,0.24747474747474746,0.8267863636363636,74.30277610094608,27.49362327142834,75.87
TRIAL_02517,V029,Central Field 3,Central,2023,Clay Loam,444.1,249.0,29.6,2,16.5,27.4,3.03,0.861,28.0,93.1,71.2,244.9,Medium,67.2,58.6,67.8,8.76,Moderate Stress,42.67516337378228,Do not prioritize,0.5234951736061085,0.1737373737373738,0.8460136363636364,66.06743743696875,29.985717155709228,64.34
TRIAL_02518,V029,Central Field 3,Central,2023,Clay Loam,505.1,188.0,29.6,3,17.4,27.3,2.87,0.836,30.1,95.4,74.7,249.8,Medium,67.2,58.6,67.8,8.51,Moderate Stress,44.3298797683819,Do not prioritize,0.47634173750180087,0.2015151515151516,0.7963545454545454,65.76902888632763,31.183256975459834,64.34
TRIAL_02519,V030,Central Field 3,Central,2023,Clay Loam,528.9,164.2,29.4,3,17.7,27.7,3.04,0.899,30.2,99.5,74.2,260.0,Medium,73.9,74.0,85.1,9.96,Moderate Stress,49.79856250684908,Do not prioritize,0.45862613456274315,0.19242424242424236,0.8357136363636364,73.92456821783605,29.32092497307236,76.735
TRIAL_02520,V030,Central Field 3,Central,2023,Clay Loam,540.4,152.7,29.3,3,19.9,27.1,2.88,0.912,27.8,94.5,72.2,260.0,Medium,73.9,74.0,85.1,11.29,Moderate Stress,50.84061056374451,Monitor,0.42266551409499115,0.18787878787878792,0.8823454545454545,75.80957608173655,25.0369178312443,76.735
TRIAL_02521,V001,East Field 1,East,2023,Sandy Loam,439.7,113.4,31.5,4,9.3,17.9,2.03,0.772,30.1,90.8,72.3,260.0,Medium,74.4,68.2,79.7,7.48,Moderate Stress,38.91894401371429,Do not prioritize,0.5578624796968056,0.31565656565656564,0.7547545454545455,68.16686404242753,38.6652257277704,73.555
TRIAL_02522,V001,East Field 1,East,2023,Sandy Loam,419.3,133.8,31.3,2,11.5,18.2,2.01,0.84,29.5,95.3,75.0,250.5,Medium,74.4,68.2,79.7,7.65,Moderate Stress,47.24956856617259,Do not prioritize,0.543255730012633,0.251010101010101,0.8085,69.80263539974733,34.72890323296387,73.555
TRIAL_02523,V002,East Field 1,East,2023,Sandy Loam,376.3,176.8,30.8,4,11.8,18.4,1.77,0.767,29.6,83.9,78.1,243.6,Late,56.4,50.0,57.3,5.8,Moderate Stress,28.911143873627054,Do not prioritize,0.5702970582927269,0.2838383838383839,0.7594590909090909,57.49228610687274,37.96861293341802,54.385000000000005
TRIAL_02524,V002,East Field 1,East,2023,Sandy Loam,439.7,113.4,30.7,2,14.4,19.8,2.0,0.844,29.9,92.1,77.4,256.6,Late,56.4,50.0,57.3,7.8,Moderate Stress,36.500590312528246,Do not prioritize,0.48986247969680563,0.2237373737373737,0.8047363636363636,60.23290949697297,32.01296021550488,54.385000000000005
TRIAL_02525,V003,East Field 1,East,2023,Sandy Loam,360.7,192.4,30.5,4,14.0,18.2,1.9,0.829,28.7,85.7,74.8,239.0,Late,71.9,66.7,78.0,8.79,Moderate Stress,43.9088873459094,Do not prioritize,0.5522252301028695,0.2702020202020202,0.8140772727272727,68.69017721612444,34.920185859679634,71.605
TRIAL_02526,V003,East Field 1,East,2023,Sandy Loam,392.5,160.6,30.6,5,12.8,17.9,2.18,0.848,28.8,80.1,77.3,219.8,Late,71.9,66.7,78.0,7.75,Moderate Stress,39.7974180670427,Do not prioritize,0.5452690850027071,0.3025252525252526,0.8248363636363636,69.09827739085496,35.23738299539599,71.605
TRIAL_02527,V004,East Field 1,East,2023,Sandy Loam,433.0,120.1,31.1,3,13.6,17.9,2.12,0.844,27.7,94.5,72.1,260.0,Early,72.5,79.3,75.8,8.5,Moderate Stress,46.85465958939973,Do not prioritize,0.5053658184443242,0.26969696969696977,0.8397363636363635,72.52384272202261,31.823886072418826,75.705
TRIAL_02528,V004,East Field 1,East,2023,Sandy Loam,474.9,78.2,30.7,5,15.7,18.5,2.0,0.89,28.2,90.3,71.1,248.3,Early,72.5,79.3,75.8,8.01,Moderate Stress,44.6900759301144,Do not prioritize,0.44711857065511645,0.30707070707070705,0.8616818181818182,74.23742404144313,29.661389070533634,75.705
TRIAL_02529,V005,East Field 1,East,2023,Sandy Loam,490.4,62.7,30.0,3,11.7,18.6,1.98,0.838,31.4,90.2,74.4,247.2,Medium,75.0,69.2,81.1,7.44,Moderate Stress,45.63307222533981,Do not prioritize,0.4892625879805089,0.21969696969696967,0.7769727272727273,70.61131642220802,33.58209784440429,74.495
TRIAL_02530,V005,East Field 1,East,2023,Sandy Loam,446.7,106.4,31.8,2,13.8,18.3,1.78,0.816,29.9,93.6,73.4,260.0,Medium,75.0,69.2,81.1,8.93,Moderate Stress,45.396768842734694,Do not prioritize,0.49280924020934846,0.2737373737373738,0.7865363636363636,70.77947428672212,33.81556443856931,74.495
TRIAL_02531,V006,East Field 1,East,2023,Sandy Loam,363.5,189.6,30.5,1,11.6,18.0,1.86,0.843,28.7,97.0,78.0,260.0,Late,70.5,66.4,79.1,7.07,Moderate Stress,43.65376615413719,Do not prioritize,0.5822039343078866,0.18686868686868685,0.8231772727272728,68.10360313202408,33.97589421557207,71.215
TRIAL_02532,V006,East Field 1,East,2023,Sandy Loam,434.9,118.2,31.3,3,11.1,17.2,2.3,0.771,28.7,87.8,76.0,245.7,Late,70.5,66.4,79.1,7.84,Moderate Stress,43.94052053768428,Do not prioritize,0.5373275582024906,0.2787878787878788,0.7763772727272726,67.831130654132,35.33443708880905,71.215
TRIAL_02533,V007,East Field 1,East,2023,Sandy Loam,379.9,173.2,32.4,4,8.5,18.2,1.91,0.762,29.0,81.4,74.0,235.5,Early,68.6,66.5,72.3,7.37,Moderate Stress,36.493726498698436,Do not prioritize,0.6116982494134633,0.35656565656565653,0.7657545454545455,64.74439864809437,41.08199120917584,68.78999999999999
TRIAL_02534,V007,East Field 1,East,2023,Sandy Loam,431.0,122.1,31.6,4,13.4,18.4,1.79,0.795,29.6,81.3,74.5,236.2,Early,68.6,66.5,72.3,6.73,Moderate Stress,37.98146287476862,Do not prioritize,0.5094762678216928,0.32020202020202027,0.7776590909090909,67.08645191629343,35.720768271312394,68.78999999999999
TRIAL_02535,V008,East Field 1,East,2023,Sandy Loam,439.3,113.8,31.4,1,11.0,17.8,2.11,0.916,28.8,98.6,77.1,254.5,Late,75.3,77.9,90.3,7.75,Moderate Stress,48.82812486468336,Do not prioritize,0.5354845695722794,0.2277777777777777,0.8690363636363636,74.9942176994635,31.908392932339876,79.96000000000001
TRIAL_02536,V008,East Field 1,East,2023,Sandy Loam,463.8,89.3,32.3,5,14.8,17.2,1.98,0.893,29.2,95.8,74.5,259.6,Late,75.3,77.9,90.3,8.28,Moderate Stress,47.26303957759169,Do not prioritize,0.4671315646995127,0.3797979797979797,0.8477227272727272,75.82843688782795,33.40658419214185,79.96000000000001
TRIAL_02537,V009,East Field 1,East,2023,Sandy Loam,377.7,175.4,30.8,1,12.9,18.2,1.63,0.869,29.1,100.5,73.7,260.0,Early,67.9,63.0,72.2,8.86,Moderate Stress,42.094424557254754,Do not prioritize,0.5546197437285688,0.20050505050505052,0.8337136363636363,66.74344603451954,33.114086158983284,67.26
TRIAL_02538,V009,East Field 1,East,2023,Sandy Loam,389.7,163.4,31.3,3,9.8,17.5,2.15,0.815,30.1,86.1,72.3,242.3,Early,67.9,63.0,72.2,7.98,Moderate Stress,34.74533542804424,Do not prioritize,0.5872903807976899,0.2787878787878788,0.7827045454545454,64.81480602040985,38.42276410559302,67.26
TRIAL_02539,V010,East Field 1,East,2023,Sandy Loam,428.6,124.5,31.7,4,11.0,18.6,1.8,0.786,27.4,84.4,75.5,237.7,Medium,71.1,66.0,65.3,7.78,Moderate Stress,42.83536524006041,Do not prioritize,0.5432088070745352,0.3247474747474747,0.8068090909090909,66.63180113123657,35.77308318704095,67.865
TRIAL_02540,V010,East Field 1,East,2023,Sandy Loam,445.9,107.2,31.0,5,11.8,17.5,1.9,0.849,26.4,88.4,76.4,244.3,Medium,71.1,66.0,65.3,8.11,Moderate Stress,44.88865159447499,Do not prioritize,0.520053419960296,0.3207070707070707,0.8636681818181817,68.51638614624862,33.68508066589009,67.865
TRIAL_02541,V011,East Field 1,East,2023,Sandy Loam,377.3,175.8,31.3,4,12.2,18.7,1.89,0.813,30.0,86.1,79.0,239.9,Late,77.9,81.2,73.3,7.3,Moderate Stress,38.55674871734408,Do not prioritize,0.5642418336040427,0.3065656565656566,0.7829954545454545,71.13779969155551,38.002881069180475,77.905
TRIAL_02542,V011,East Field 1,East,2023,Sandy Loam,357.2,195.9,32.3,5,11.3,18.2,2.18,0.811,29.5,85.6,77.6,237.7,Late,77.9,81.2,73.3,6.85,Moderate Stress,35.68360241315968,Do not prioritize,0.5907518498465981,0.3797979797979797,0.78965,70.77396300306805,40.52092559518927,77.905
TRIAL_02543,V012,East Field 1,East,2023,Sandy Loam,394.4,158.7,31.8,0,11.0,17.9,1.87,0.842,27.9,89.6,70.5,247.1,Early,72.9,74.2,79.0,7.56,Moderate Stress,46.14581520806144,Do not prioritize,0.5678974914275401,0.21818181818181823,0.8352545454545455,70.70741380781284,33.37993256878476,74.88
TRIAL_02544,V012,East Field 1,East,2023,Sandy Loam,452.4,100.7,32.5,2,13.4,17.6,2.09,0.9,28.0,100.6,71.9,260.0,Early,72.9,74.2,79.0,8.75,Moderate Stress,51.78298518197139,Monitor,0.49402779281718096,0.3055555555555556,0.8713636363636363,73.08753505274727,31.370139565662036,74.88
TRIAL_02545,V013,East Field 1,East,2023,Sandy Loam,390.3,162.8,32.1,6,8.5,17.6,1.85,0.778,29.3,84.0,75.8,248.1,Medium,77.4,77.8,79.5,7.26,Severe Stress,34.99703373730163,Do not prioritize,0.6041905793178126,0.39848484848484855,0.7713818181818182,70.1364838681892,41.87355442427993,78.065
TRIAL_02546,V013,East Field 1,East,2023,Sandy Loam,400.2,152.9,32.2,1,14.4,18.0,1.83,0.835,30.3,95.1,74.5,253.5,Medium,77.4,77.8,79.5,8.29,Moderate Stress,43.97785925711569,Do not prioritize,0.5183771882331709,0.2641414141414143,0.7925227272727272,72.38127441715476,34.86979453831376,78.065
TRIAL_02547,V014,East Field 1,East,2023,Sandy Loam,379.4,173.7,31.0,3,13.4,17.7,1.98,0.78,30.2,81.8,75.2,221.0,Medium,60.3,58.4,57.1,7.25,Moderate Stress,33.631795678694694,Do not prioritize,0.5467258617578055,0.26515151515151514,0.7583636363636364,60.3838236739348,36.88859451503198,58.835
TRIAL_02548,V014,East Field 1,East,2023,Sandy Loam,423.6,129.5,31.6,2,14.1,17.4,1.93,0.758,29.9,83.2,81.4,245.4,Medium,60.3,58.4,57.1,7.99,Moderate Stress,44.07022854942805,Do not prioritize,0.5054849305179571,0.2646464646464647,0.7488363636363637,60.970460480549974,35.02869777518397,58.835
TRIAL_02549,V015,East Field 1,East,2023,Sandy Loam,425.9,127.2,32.1,3,10.9,17.6,1.73,0.759,27.8,85.1,75.4,260.0,Medium,69.8,78.8,63.7,7.53,Moderate Stress,38.42315969020712,Do not prioritize,0.5464912470673163,0.31515151515151524,0.7828954545454545,67.92631142229003,36.08589399681712,71.425
